dataset,snr,method,metric,stochastic,n_runs,median,mean,std,ci_lo,ci_hi
populations,1.0,PyMDE,stress_p50__vs_truth,True,3,0.5026017804700581,0.4866267836167332,0.029177985616174264,0.44569035692861286,0.5115882134515288
populations,1.0,PyMDE,stress_fidelity_p50__vs_truth,True,3,0.4973982195299419,0.5133732163832668,0.02917798561617429,0.48841178654847117,0.5543096430713872
populations,1.0,PyMDE,stress_p75__vs_truth,True,3,0.45488625732542975,0.4374853642940854,0.027748770227048702,0.3983234984918123,0.45924633706501405
populations,1.0,PyMDE,stress_fidelity_p75__vs_truth,True,3,0.5451137426745702,0.5625146357059146,0.027748770227048726,0.540753662934986,0.6016765015081877
populations,1.0,PyMDE,stress_p100__vs_truth,True,3,0.38967956221112043,0.3794033022181738,0.015754353939452844,0.35714505649509537,0.39138528794830574
populations,1.0,PyMDE,stress_fidelity_p100__vs_truth,True,3,0.6103204377888796,0.6205966977818261,0.015754353939452872,0.6086147120516943,0.6428549435049047
populations,1.0,PyMDE,pp_shepard_p5__vs_truth,True,3,0.16277309997253547,0.16259331955756723,0.006720912143449727,0.15427349925853615,0.1707333594416301
populations,1.0,PyMDE,pp_shepard_p10__vs_truth,True,3,0.19125334530946594,0.19562167082248974,0.007087126889850076,0.18999370515657715,0.20561796200142618
populations,1.0,PyMDE,pp_shepard_p20__vs_truth,True,3,0.29823089589167134,0.29636459558885847,0.006697638653396339,0.28738935381387587,0.30347353706102814
populations,1.0,PyMDE,pp_shepard_p30__vs_truth,True,3,0.5298347910028065,0.5474717538408133,0.044951525738992325,0.5033972994764532,0.6091831710431801
populations,1.0,PyMDE,pp_shepard_p50__vs_truth,True,3,0.5605373223538902,0.5887781007079936,0.055001186852066626,0.5401327375899465,0.6656642421801444
populations,1.0,PyMDE,pp_shepard_p75__vs_truth,True,3,0.532017574126724,0.5619977069605603,0.05003531041351237,0.521479286110089,0.6324962606448682
populations,1.0,PyMDE,pp_shepard_p100__vs_truth,True,3,0.578480188171991,0.5995962907424387,0.03351100227587426,0.5734111308250986,0.6468975532302266
populations,1.0,PyMDE,cluster_ratio_truth,True,3,0.2228949861967958,0.2228949861967958,0.0,0.2228949861967958,0.2228949861967958
populations,1.0,PyMDE,cluster_ratio_2d,True,3,0.13918502354333007,0.1870910369150736,0.0755505838069623,0.12833614505141747,0.29375194215047323
populations,1.0,PyMDE,cluster_over_compression,True,3,1.6014293817136565,1.3656739343539845,0.43267851277066194,0.7587864255978901,1.7368059957504072
populations,1.0,PyMDE,recall_k5,True,3,0.040999999999999995,0.04013333333333333,0.0013695092389449425,0.0382,0.0412
populations,1.0,PyMDE,recall_k15,True,3,0.10433333333333333,0.10402222222222222,0.0008982836858403439,0.1028,0.10493333333333334
populations,1.0,PyMDE,recall_k30,True,3,0.17473333333333332,0.17455555555555557,0.004302052338243663,0.1692,0.17973333333333336
populations,1.0,PyMDE,trust_k5,True,3,0.8581850806451613,0.8542195564516128,0.021424477784191435,0.8262229838709677,0.8782506048387096
populations,1.0,PyMDE,trust_k15,True,3,0.852689321050836,0.84620630046628,0.02189247594502341,0.816746502900034,0.86918307744797
populations,1.0,PyMDE,trust_k30,True,3,0.845674628950585,0.8354481578487865,0.024209469897679796,0.802038065304697,0.8586317792910774
populations,1.0,PyMDE,cont_k5,True,3,0.768960685483871,0.7815950940860216,0.0240958109701886,0.760504435483871,0.8153201612903226
populations,1.0,PyMDE,cont_k15,True,3,0.7730433299215285,0.7818608438530649,0.025596215884585577,0.7558650290003411,0.8166741726373251
populations,1.0,PyMDE,cont_k30,True,3,0.7771555788370875,0.7869697805715616,0.027901745082726803,0.7587782084861184,0.824975554391479
populations,1.0,PyMDE,within_majority_shepard__vs_ambient,True,3,0.48921331279993713,0.5246953620111426,0.0559443299957312,0.48119571201369177,0.603677061219799
populations,1.0,PyMDE,within_minority_shepard__vs_ambient,True,3,0.017739539535226816,0.027294989774049913,0.03750670033411859,-0.013111894023514788,0.0772573238104377
populations,1.0,PyMDE,cross_population_shepard__vs_ambient,True,3,0.11878057247304925,0.11393591657258917,0.03620927194958746,0.06736538317090986,0.1556617940738084
populations,1.0,PyMDE,population_over_compression,True,3,0.829537822612425,0.8275449249626816,0.00820138145722414,0.8166532623488821,0.8364436899267376
populations,1.0,PyMDE,minority_shepard__vs_ambient,True,3,0.08715287730225846,0.08424087035537524,0.03385786891818558,0.041394371678595776,0.12417536208527148
populations,1.0,UMAP,shepard_p5__vs_ambient,True,3,0.17029360982871564,0.1700106778103213,0.0021991414909602845,0.16718699312051288,0.1725514304817354
populations,1.0,UMAP,shepard_p10__vs_ambient,True,3,0.12152023128938201,0.12382500309415467,0.0035089196933354356,0.12117149930852328,0.12878327868455872
populations,1.0,UMAP,shepard_p20__vs_ambient,True,3,0.3469961510259579,0.34758009827502967,0.003370769457526996,0.34377483083862936,0.3519693129605017
populations,1.0,UMAP,shepard_p30__vs_ambient,True,3,0.7421179567612325,0.7425999619790465,0.0009422701115215178,0.7417650637225854,0.7439168654533219
populations,1.0,UMAP,shepard_p50__vs_ambient,True,3,0.6951615761329085,0.6948088098012531,0.002023392552821849,0.6921731903575009,0.69709166291335
populations,1.0,UMAP,shepard_p75__vs_ambient,True,3,0.5499365457292751,0.5506646838146199,0.003940094545520646,0.5462445205533625,0.555812985161222
populations,1.0,UMAP,shepard_p100__vs_ambient,True,3,0.44548504264755623,0.4407214223633427,0.02266181621140365,0.4108929765013517,0.4657862479411203
populations,1.0,UMAP,stress_p5__vs_ambient,True,3,0.4479664983832531,0.4476648203461326,0.001336733445089895,0.4458978045964343,0.4491301580587105
populations,1.0,UMAP,stress_fidelity_p5__vs_ambient,True,3,0.5520335016167469,0.5523351796538675,0.0013367334450898704,0.5508698419412895,0.5541021954035656
populations,1.0,UMAP,stress_p10__vs_ambient,True,3,0.4336188926099775,0.43380055734240774,0.0008904241344211619,0.4328122552626511,0.43497052415459464
populations,1.0,UMAP,stress_fidelity_p10__vs_ambient,True,3,0.5663811073900225,0.5661994426575921,0.0008904241344211825,0.5650294758454053,0.5671877447373489
populations,1.0,UMAP,stress_p20__vs_ambient,True,3,0.8948145387704224,0.8954359322976888,0.0009520115757225731,0.8947122734050469,0.896780984717597
populations,1.0,UMAP,stress_fidelity_p20__vs_ambient,True,3,0.10518546122957761,0.10456406770231123,0.0009520115757225731,0.10321901528240296,0.10528772659495311
populations,1.0,UMAP,stress_p30__vs_ambient,True,3,0.7105164390221478,0.7100044904817796,0.0021522650027534416,0.7071500939052475,0.7123469385179436
populations,1.0,UMAP,stress_fidelity_p30__vs_ambient,True,3,0.2894835609778522,0.28999550951822034,0.0021522650027534416,0.2876530614820564,0.2928499060947525
populations,1.0,UMAP,stress_p50__vs_ambient,True,3,0.5606565597446167,0.5613574126173637,0.0038239538322241457,0.5570639680063734,0.5663517101011011
populations,1.0,UMAP,stress_fidelity_p50__vs_ambient,True,3,0.4393434402553833,0.4386425873826363,0.0038239538322241457,0.4336482898988989,0.44293603199362663
populations,1.0,UMAP,stress_p75__vs_ambient,True,3,0.48370708918691224,0.4853256920542391,0.004874670676015829,0.48033165695898883,0.4919383300168162
populations,1.0,UMAP,stress_fidelity_p75__vs_ambient,True,3,0.5162929108130878,0.5146743079457609,0.0048746706760158355,0.5080616699831838,0.5196683430410112
populations,1.0,UMAP,stress_p100__vs_ambient,True,3,0.4645904176997288,0.4606413114886065,0.0057081515480429485,0.4525693891763223,0.46476412758976826
populations,1.0,UMAP,stress_fidelity_p100__vs_ambient,True,3,0.5354095823002711,0.5393586885113936,0.0057081515480429616,0.5352358724102317,0.5474306108236777
populations,1.0,UMAP,pp_shepard_p5__vs_ambient,True,3,0.24265828375053236,0.24307415234371532,0.0022035925468275154,0.24060738662842626,0.24595678665218731
populations,1.0,UMAP,pp_shepard_p10__vs_ambient,True,3,0.22595992291571645,0.22712448278372702,0.0034525987291235626,0.22360024263232148,0.2318132828031432
populations,1.0,UMAP,pp_shepard_p20__vs_ambient,True,3,0.34875947113532224,0.34946599086432956,0.003327807710931259,0.34578972487015047,0.35384877658751596
populations,1.0,UMAP,pp_shepard_p30__vs_ambient,True,3,0.7433438520695467,0.7420162735902894,0.002541184543294141,0.7384603260111718,0.7442446426901497
populations,1.0,UMAP,pp_shepard_p50__vs_ambient,True,3,0.692297211315254,0.6917246707402462,0.00804278815566912,0.6816005241604252,0.7012762767450593
populations,1.0,UMAP,pp_shepard_p75__vs_ambient,True,3,0.547138035723286,0.545746141502779,0.011880799226456459,0.5305492613795004,0.5595511274055507
populations,1.0,UMAP,pp_shepard_p100__vs_ambient,True,3,0.44548504264755684,0.44072142236334333,0.022661816211402553,0.41089297650135365,0.4657862479411195
populations,1.0,UMAP,full_shepard,True,3,0.44548504264755623,0.4407214223633427,0.02266181621140365,0.4108929765013517,0.4657862479411203
populations,1.0,UMAP,full_stress,True,3,0.4645904176997288,0.4606413114886065,0.0057081515480429485,0.4525693891763223,0.46476412758976826
populations,1.0,UMAP,full_stress_fidelity,True,3,0.5354095823002711,0.5393586885113936,0.0057081515480429616,0.5352358724102317,0.5474306108236777
populations,1.0,UMAP,shepard_p5__vs_truth,True,3,0.050859050582203025,0.05225032322949404,0.0046050721636493866,0.047436122462598436,0.05845579664368066
populations,1.0,UMAP,shepard_p10__vs_truth,True,3,0.07038530932629017,0.07139552425361727,0.005831227254120753,0.06481265483496418,0.07898860859959746
populations,1.0,UMAP,shepard_p20__vs_truth,True,3,0.35414269773928214,0.3537300882420131,0.007353471604910883,0.34452474843297237,0.3625228185537846
populations,1.0,UMAP,shepard_p30__vs_truth,True,3,0.7450732085106262,0.7441752302058716,0.0022122591693462135,0.7411307907704651,0.7463216913365238
populations,1.0,UMAP,shepard_p50__vs_truth,True,3,0.6935167363910353,0.6932068101109294,0.0015523122155719027,0.6911697021577456,0.6949339917840074
populations,1.0,UMAP,shepard_p75__vs_truth,True,3,0.5473700608392498,0.5467031969224657,0.004320736036317267,0.5411095739760331,0.5516299559521145
populations,1.0,UMAP,shepard_p100__vs_truth,True,3,0.4417704662961061,0.43730819193047266,0.02434197150227752,0.4055158733514246,0.4646382361438873
populations,1.0,UMAP,stress_p5__vs_truth,True,3,0.4550535808072441,0.45507215193093087,0.0007765452029908051,0.4541305037340635,0.45603237125148505
populations,1.0,UMAP,stress_fidelity_p5__vs_truth,True,3,0.5449464191927559,0.5449278480690691,0.0007765452029908279,0.5439676287485149,0.5458694962659365
populations,1.0,UMAP,stress_p10__vs_truth,True,3,0.4522511213006998,0.4515612511601666,0.0009845538288446015,0.45016890081660127,0.45226373136319864
populations,1.0,UMAP,stress_fidelity_p10__vs_truth,True,3,0.5477488786993002,0.5484387488398336,0.0009845538288446277,0.5477362686368014,0.5498310991833988
populations,1.0,UMAP,stress_p20__vs_truth,True,3,0.6358568172063906,0.6347944459484314,0.003147179535411113,0.6305201821710741,0.6380063384678294
populations,1.0,UMAP,stress_fidelity_p20__vs_truth,True,3,0.36414318279360935,0.3652055540515686,0.003147179535411113,0.3619936615321706,0.3694798178289259
populations,1.0,UMAP,stress_p30__vs_truth,True,3,0.41971479919525795,0.42182390149758664,0.006807023801155804,0.4147441349052038,0.43101277039229813
populations,1.0,UMAP,stress_fidelity_p30__vs_truth,True,3,0.5802852008047421,0.5781760985024135,0.00680702380115581,0.5689872296077019,0.5852558650947962
populations,1.0,UMAP,stress_p50__vs_truth,True,3,0.3688487766332411,0.3711243574803345,0.007768468541379918,0.3629540893483138,0.3815702064594485
populations,1.0,UMAP,stress_fidelity_p50__vs_truth,True,3,0.6311512233667589,0.6288756425196654,0.007768468541379898,0.6184297935405515,0.6370459106516861
populations,1.0,UMAP,stress_p75__vs_truth,True,3,0.3537984283058399,0.35707642371732945,0.007957748211249352,0.3493918119046445,0.368039030941504
populations,1.0,UMAP,stress_fidelity_p75__vs_truth,True,3,0.64620157169416,0.6429235762826705,0.007957748211249368,0.631960969058496,0.6506081880953555
populations,1.0,UMAP,stress_p100__vs_truth,True,3,0.4403266616420888,0.43629779132413155,0.010443057924373002,0.42197838395110365,0.4465883283792024
populations,1.0,UMAP,stress_fidelity_p100__vs_truth,True,3,0.5596733383579112,0.5637022086758683,0.01044305792437302,0.5534116716207975,0.5780216160488963
populations,1.0,UMAP,pp_shepard_p5__vs_truth,True,3,0.13818366054190329,0.14018936601001175,0.003973120451782368,0.1366467387509347,0.14573769873719727
populations,1.0,UMAP,pp_shepard_p10__vs_truth,True,3,0.18203430128987927,0.18536001940226002,0.004736365313255383,0.18198755981424825,0.1920581971026526
populations,1.0,UMAP,pp_shepard_p20__vs_truth,True,3,0.35599328169360284,0.35558756098013733,0.007246477949228671,0.3465165719014032,0.36425282934540587
populations,1.0,UMAP,pp_shepard_p30__vs_truth,True,3,0.7437988920438405,0.743923990892786,0.0005521249248156446,0.7433190632709129,0.7446540173636044
populations,1.0,UMAP,pp_shepard_p50__vs_truth,True,3,0.6928779840795346,0.6912377326766052,0.007165624955240982,0.6817572690486996,0.6990779449015813
populations,1.0,UMAP,pp_shepard_p75__vs_truth,True,3,0.5447058066835401,0.5424126783226254,0.012762154023875937,0.5257624037883859,0.5567698244959505
populations,1.0,UMAP,pp_shepard_p100__vs_truth,True,3,0.44177046629610556,0.4373081919304728,0.024341971502276575,0.4055158733514262,0.4646382361438867
populations,1.0,UMAP,cluster_ratio_truth,True,3,0.2228949861967958,0.2228949861967958,0.0,0.2228949861967958,0.2228949861967958
populations,1.0,UMAP,cluster_ratio_2d,True,3,0.03670864546616797,0.03772480464970457,0.004488648839841978,0.03280632750663559,0.04365944097631014
populations,1.0,UMAP,cluster_over_compression,True,3,6.072002476970281,5.990526919321257,0.6919169037344278,5.10531012794552,6.79426815304797
populations,1.0,UMAP,recall_k5,True,3,0.13340000000000002,0.13446666666666665,0.0025629843715654663,0.132,0.13799999999999998
populations,1.0,UMAP,recall_k15,True,3,0.2004,0.20055555555555551,0.0011212867388038113,0.19926666666666665,0.20199999999999999
populations,1.0,UMAP,recall_k30,True,3,0.26083333333333336,0.25914444444444446,0.0031727232529021967,0.2547,0.2619
populations,1.0,UMAP,trust_k5,True,3,0.9303256048387096,0.9299034274193548,0.0008072201143421666,0.9287737903225807,0.9306108870967742
populations,1.0,UMAP,trust_k15,True,3,0.9341276015011941,0.9332034345502104,0.0013479464124268971,0.9312974411463664,0.9341852610030706
populations,1.0,UMAP,trust_k30,True,3,0.9373482102322332,0.9374153076072406,0.0014271985255642718,0.935701868342937,0.9391958442465514
populations,1.0,UMAP,cont_k5,True,3,0.9519108870967742,0.9520481854838709,0.00019659777202795208,0.9519074596774193,0.9523262096774193
populations,1.0,UMAP,cont_k15,True,3,0.9327098601160013,0.933355646537018,0.0009198013810809584,0.9327006482429205,0.9346564312521324
populations,1.0,UMAP,cont_k30,True,3,0.9257642046446656,0.9263395378615913,0.0010966277000262685,0.9253799546010127,0.9278744543390955
populations,1.0,UMAP,within_majority_shepard__vs_ambient,True,3,0.486133480477652,0.4871888009190082,0.004479945671830404,0.48230632307228266,0.4931265992070899
populations,1.0,UMAP,within_minority_shepard__vs_ambient,True,3,0.45076198179108506,0.44532900925459895,0.032948458653672734,0.40253430572881677,0.4826907402438952
populations,1.0,UMAP,cross_population_shepard__vs_ambient,True,3,0.03535535070248028,0.013270677378839899,0.04205229260414456,-0.045592087690073765,0.05004876912411318
populations,1.0,UMAP,population_over_compression,True,3,0.5024737208112825,0.5197724378173114,0.06918010312041621,0.44502877626417164,0.6118148163764799
populations,1.0,UMAP,minority_shepard__vs_ambient,True,3,0.04591875938331241,0.022810778162470985,0.03928990854898804,-0.03250462551476802,0.05501820061886857
populations,1.0,t-SNE,shepard_p5__vs_ambient,True,3,0.2735903831226519,0.27298884342135604,0.003100723951132999,0.2689263790027616,0.2764497681386547
populations,1.0,t-SNE,shepard_p10__vs_ambient,True,3,0.2809754444544432,0.2803849177667657,0.0008785208697201338,0.2791429987034829,0.2810363101423711
populations,1.0,t-SNE,shepard_p20__vs_ambient,True,3,0.5370747006721589,0.5365321377362914,0.002766857698544085,0.5329048956932828,0.5396168168434323
populations,1.0,t-SNE,shepard_p30__vs_ambient,True,3,0.7957006702494296,0.7961678798042636,0.0012528223790763042,0.7949214061059992,0.797881563057362
populations,1.0,t-SNE,shepard_p50__vs_ambient,True,3,0.7053737681884799,0.7044934190775142,0.006609475822877376,0.6959943056922648,0.7121121833517977
populations,1.0,t-SNE,shepard_p75__vs_ambient,True,3,0.549066659168434,0.5487207917371375,0.010298869422459361,0.5359379274562054,0.561157788586773
populations,1.0,t-SNE,shepard_p100__vs_ambient,True,3,0.5074174228644339,0.5030099253386334,0.013997657584725988,0.48409294526162444,0.5175194078898417
populations,1.0,t-SNE,stress_p5__vs_ambient,True,3,0.46460507460361317,0.4650841957905368,0.0007169682517841183,0.46454987178195495,0.4660976409860422
populations,1.0,t-SNE,stress_fidelity_p5__vs_ambient,True,3,0.5353949253963868,0.5349158042094632,0.0007169682517841059,0.5339023590139578,0.535450128218045
populations,1.0,t-SNE,stress_p10__vs_ambient,True,3,0.44252786252000204,0.44255713281030534,0.0005397213550855769,0.44191123321050996,0.4432323027004041
populations,1.0,t-SNE,stress_fidelity_p10__vs_ambient,True,3,0.557472137479998,0.5574428671896946,0.0005397213550856011,0.5567676972995959,0.55808876678949
populations,1.0,t-SNE,stress_p20__vs_ambient,True,3,0.8240860249916807,0.8238947376003097,0.0027486147964148697,0.8204368205964244,0.8271613672128241
populations,1.0,t-SNE,stress_fidelity_p20__vs_ambient,True,3,0.1759139750083193,0.17610526239969027,0.0027486147964148697,0.17283863278717593,0.17956317940357558
populations,1.0,t-SNE,stress_p30__vs_ambient,True,3,0.6569391834529416,0.6551060483355258,0.002715867318808137,0.6512665345455252,0.6571124270081105
populations,1.0,t-SNE,stress_fidelity_p30__vs_ambient,True,3,0.34306081654705844,0.34489395166447423,0.002715867318808137,0.34288757299188954,0.3487334654544748
populations,1.0,t-SNE,stress_p50__vs_ambient,True,3,0.5092770194268752,0.5067071929910071,0.003997214624758734,0.5010618232371455,0.5097827363090005
populations,1.0,t-SNE,stress_fidelity_p50__vs_ambient,True,3,0.4907229805731248,0.493292807008993,0.003997214624758734,0.4902172636909995,0.49893817676285446
populations,1.0,t-SNE,stress_p75__vs_ambient,True,3,0.43277974771802435,0.42915830403668426,0.005403731322108948,0.42151968999132533,0.4331754744007031
populations,1.0,t-SNE,stress_fidelity_p75__vs_ambient,True,3,0.5672202522819756,0.5708416959633157,0.00540373132210892,0.566824525599297,0.5784803100086746
populations,1.0,t-SNE,stress_p100__vs_ambient,True,3,0.39514776874998536,0.3908768859648301,0.0066024435689255615,0.381550612784631,0.39593227635987405
populations,1.0,t-SNE,stress_fidelity_p100__vs_ambient,True,3,0.6048522312500146,0.6091231140351698,0.0066024435689255615,0.604067723640126,0.618449387215369
populations,1.0,t-SNE,pp_shepard_p5__vs_ambient,True,3,0.2947283109469828,0.29258415961644935,0.004201467416388577,0.2867130784312555,0.29631108947110973
populations,1.0,t-SNE,pp_shepard_p10__vs_ambient,True,3,0.3517270942648898,0.3513526426197693,0.0023756755398369515,0.348273948159999,0.3540568854344191
populations,1.0,t-SNE,pp_shepard_p20__vs_ambient,True,3,0.4981664331923263,0.4976018515947498,0.0027809144875986535,0.4939489282446794,0.5006901933472436
populations,1.0,t-SNE,pp_shepard_p30__vs_ambient,True,3,0.7825866914051475,0.7815065531088782,0.0022526852321604752,0.7783709373750529,0.7835620305464341
populations,1.0,t-SNE,pp_shepard_p50__vs_ambient,True,3,0.7221324555758257,0.7160440799469482,0.009877443906581488,0.7021120728447565,0.7238877114202622
populations,1.0,t-SNE,pp_shepard_p75__vs_ambient,True,3,0.583467206765821,0.5749117025568173,0.012937127455168661,0.5566283654597417,0.5846395354448893
populations,1.0,t-SNE,pp_shepard_p100__vs_ambient,True,3,0.5074174228644338,0.5030099253386334,0.013997657584724751,0.48409294526162605,0.5175194078898403
populations,1.0,t-SNE,full_shepard,True,3,0.5074174228644339,0.5030099253386334,0.013997657584725988,0.48409294526162444,0.5175194078898417
populations,1.0,t-SNE,full_stress,True,3,0.39514776874998536,0.3908768859648301,0.0066024435689255615,0.381550612784631,0.39593227635987405
populations,1.0,t-SNE,full_stress_fidelity,True,3,0.6048522312500146,0.6091231140351698,0.0066024435689255615,0.604067723640126,0.618449387215369
populations,1.0,t-SNE,shepard_p5__vs_truth,True,3,0.08616253250127907,0.08699526025508098,0.002145816294125067,0.08488442910226321,0.08993881916170064
populations,1.0,t-SNE,shepard_p10__vs_truth,True,3,0.1176276866046338,0.11880980907963389,0.0025684730251282926,0.11642639215083443,0.12237534848343339
populations,1.0,t-SNE,shepard_p20__vs_truth,True,3,0.42496390624133107,0.4279815467186648,0.004976291504624918,0.4239844065351463,0.43499632737951693
populations,1.0,t-SNE,shepard_p30__vs_truth,True,3,0.7631510181138368,0.7632536609731856,0.00045648145323488556,0.7627530210742418,0.7638569437314777
populations,1.0,t-SNE,shepard_p50__vs_truth,True,3,0.6999724433393638,0.6983773122635686,0.006555232104169037,0.6896710003302193,0.7054884931211223
populations,1.0,t-SNE,shepard_p75__vs_truth,True,3,0.549607196855472,0.5487338477005498,0.011872328246812487,0.5337762842749401,0.5628180619712375
populations,1.0,t-SNE,shepard_p100__vs_truth,True,3,0.5141187098694396,0.5053425592175037,0.017085055561872765,0.4814587646144916,0.52045020316858
populations,1.0,t-SNE,stress_p5__vs_truth,True,3,0.477782765115406,0.4773790500375145,0.0013093696064432414,0.47561212580627465,0.4787422591908628
populations,1.0,t-SNE,stress_fidelity_p5__vs_truth,True,3,0.5222172348845939,0.5226209499624855,0.001309369606443247,0.5212577408091372,0.5243878741937253
populations,1.0,t-SNE,stress_p10__vs_truth,True,3,0.4642966688897559,0.4638776108673122,0.0009568121352635482,0.4625538435630621,0.4647823201491187
populations,1.0,t-SNE,stress_fidelity_p10__vs_truth,True,3,0.5357033311102442,0.5361223891326878,0.0009568121352635657,0.5352176798508813,0.5374461564369379
populations,1.0,t-SNE,stress_p20__vs_truth,True,3,0.5220749866151643,0.5187620858235366,0.005280452685621204,0.5113096638002689,0.5229016070551767
populations,1.0,t-SNE,stress_fidelity_p20__vs_truth,True,3,0.47792501338483573,0.4812379141764634,0.005280452685621204,0.47709839294482326,0.4886903361997311
populations,1.0,t-SNE,stress_p30__vs_truth,True,3,0.3474317432647305,0.34252067887994797,0.007575641576983624,0.3318191414176836,0.3483111519574298
populations,1.0,t-SNE,stress_fidelity_p30__vs_truth,True,3,0.6525682567352695,0.657479321120052,0.007575641576983597,0.6516888480425702,0.6681808585823164
populations,1.0,t-SNE,stress_p50__vs_truth,True,3,0.30462892012557985,0.29899407540351386,0.008404945230488693,0.28711293138910216,0.3052403746958595
populations,1.0,t-SNE,stress_fidelity_p50__vs_truth,True,3,0.6953710798744202,0.7010059245964863,0.008404945230488719,0.6947596253041405,0.7128870686108979
populations,1.0,t-SNE,stress_p75__vs_truth,True,3,0.29335653059313904,0.28790477282328053,0.009155201470170335,0.27500857811959695,0.29534920975710555
populations,1.0,t-SNE,stress_fidelity_p75__vs_truth,True,3,0.706643469406861,0.7120952271767195,0.009155201470170309,0.7046507902428945,0.724991421880403
populations,1.0,t-SNE,stress_p100__vs_truth,True,3,0.34889835071029335,0.3427295634104153,0.011509890046335163,0.32660002120805515,0.35269031831289743
populations,1.0,t-SNE,stress_fidelity_p100__vs_truth,True,3,0.6511016492897066,0.6572704365895846,0.0115098900463352,0.6473096816871026,0.6733999787919449
populations,1.0,t-SNE,pp_shepard_p5__vs_truth,True,3,0.03095970432224633,0.028950995958518255,0.0031350237954297826,0.02452372206842513,0.031369561484883304
populations,1.0,t-SNE,pp_shepard_p10__vs_truth,True,3,0.1616195528723427,0.1608001968388674,0.003717136541186514,0.1558936145684746,0.16488742307578488
populations,1.0,t-SNE,pp_shepard_p20__vs_truth,True,3,0.38557135425959815,0.38861715469738756,0.0049823458758647965,0.3846375118305816,0.39564259800198287
populations,1.0,t-SNE,pp_shepard_p30__vs_truth,True,3,0.7492819578577545,0.7495184963196295,0.0011293468754040104,0.7482688570322379,0.7510046740688963
populations,1.0,t-SNE,pp_shepard_p50__vs_truth,True,3,0.7155404136700376,0.7105766581605891,0.010148246311337433,0.6964328250284346,0.7197567357832952
populations,1.0,t-SNE,pp_shepard_p75__vs_truth,True,3,0.5839264290766701,0.5756781368072287,0.014751076870651067,0.5549598453421757,0.5881481360028403
populations,1.0,t-SNE,pp_shepard_p100__vs_truth,True,3,0.5141187098694394,0.5053425592175044,0.01708505556187048,0.4814587646144954,0.5204502031685784
populations,1.0,t-SNE,cluster_ratio_truth,True,3,0.2228949861967958,0.2228949861967958,0.0,0.2228949861967958,0.2228949861967958
populations,1.0,t-SNE,cluster_ratio_2d,True,3,0.08082621806245067,0.08217679478288215,0.003189785823649295,0.07912460983094627,0.08657955645524948
populations,1.0,t-SNE,cluster_over_compression,True,3,2.757706491037044,2.716390493808703,0.10324408017722639,2.5744528537981584,2.8170121365909067
populations,1.0,t-SNE,recall_k5,True,3,0.2664,0.2660666666666667,0.0010873004286866721,0.2646,0.2672
populations,1.0,t-SNE,recall_k15,True,3,0.2750666666666667,0.2752666666666667,0.0004838120234906209,0.2748,0.27593333333333336
populations,1.0,t-SNE,recall_k30,True,3,0.32439999999999997,0.32368888888888886,0.0012988123729957505,0.3218666666666667,0.3248
populations,1.0,t-SNE,trust_k5,True,3,0.953176814516129,0.9532106854838709,0.0006541297218988548,0.9524270161290322,0.9540282258064516
populations,1.0,t-SNE,trust_k15,True,3,0.9480432616854316,0.9480807460479928,0.00018961963233753157,0.9478695325827362,0.9483294438758103
populations,1.0,t-SNE,trust_k30,True,3,0.9531376986205692,0.9531224375763925,0.0002390336725354047,0.9528223502706478,0.9534072638379605
populations,1.0,t-SNE,cont_k5,True,3,0.9639897177419354,0.9638902553763441,0.00031255563731795503,0.9634675403225806,0.9642135080645161
populations,1.0,t-SNE,cont_k15,True,3,0.9567095189355169,0.9566712384851587,0.00022225619333297788,0.9563819174343228,0.9569222790856363
populations,1.0,t-SNE,cont_k30,True,3,0.9590574821023223,0.9589848553634829,0.00011747773230261301,0.9588191374192422,0.9590779465688842
populations,1.0,t-SNE,within_majority_shepard__vs_ambient,True,3,0.4780999792744389,0.4788053536714114,0.0116016653414955,0.46496209802469857,0.4933539837150967
populations,1.0,t-SNE,within_minority_shepard__vs_ambient,True,3,0.6583513797035944,0.6524065460877119,0.008529020583549641,0.6403450972558681,0.658523161303673
populations,1.0,t-SNE,cross_population_shepard__vs_ambient,True,3,-0.0036351279658834797,0.002165236034387274,0.02809870843301902,-0.028979742510024553,0.039110578579069855
populations,1.0,t-SNE,population_over_compression,True,3,0.6306540367183919,0.6564122322073483,0.05378618366365084,0.6073089384723547,0.7312737214312983
populations,1.0,t-SNE,minority_shepard__vs_ambient,True,3,0.0701697415999882,0.07554343518923994,0.026032353141007682,0.046688758907231974,0.10977180506049965
populations,1.0,toorPIA,shepard_p5__vs_ambient,True,3,0.1169955233950722,0.11699569656559218,1.7080165593481064e-06,0.11699369664903604,0.11699786965266833
populations,1.0,toorPIA,shepard_p10__vs_ambient,True,3,0.14351929661578713,0.14351488395333675,6.324551836385176e-06,0.14350593994881353,0.14351941529540957
populations,1.0,toorPIA,shepard_p20__vs_ambient,True,3,0.41321201923873563,0.41321034846942534,3.4999871217930165e-06,0.41320547808015895,0.4132135480893815
populations,1.0,toorPIA,shepard_p30__vs_ambient,True,3,0.7440456399953961,0.7440419625561806,5.220306913500783e-06,0.7440345799447071,0.7440456677284386
populations,1.0,toorPIA,shepard_p50__vs_ambient,True,3,0.7722973934713319,0.7722966057787047,1.6630134014730247e-06,0.7722942927983144,0.7722981310664676
