dataset,snr,method,seed,stochastic,n,d,shepard_p5__vs_ambient,shepard_p10__vs_ambient,shepard_p20__vs_ambient,shepard_p30__vs_ambient,shepard_p50__vs_ambient,shepard_p75__vs_ambient,shepard_p100__vs_ambient,stress_p5__vs_ambient,stress_fidelity_p5__vs_ambient,stress_p10__vs_ambient,stress_fidelity_p10__vs_ambient,stress_p20__vs_ambient,stress_fidelity_p20__vs_ambient,stress_p30__vs_ambient,stress_fidelity_p30__vs_ambient,stress_p50__vs_ambient,stress_fidelity_p50__vs_ambient,stress_p75__vs_ambient,stress_fidelity_p75__vs_ambient,stress_p100__vs_ambient,stress_fidelity_p100__vs_ambient,pp_shepard_p5__vs_ambient,pp_shepard_p10__vs_ambient,pp_shepard_p20__vs_ambient,pp_shepard_p30__vs_ambient,pp_shepard_p50__vs_ambient,pp_shepard_p75__vs_ambient,pp_shepard_p100__vs_ambient,full_shepard,full_stress,full_stress_fidelity,shepard_p5__vs_truth,shepard_p10__vs_truth,shepard_p20__vs_truth,shepard_p30__vs_truth,shepard_p50__vs_truth,shepard_p75__vs_truth,shepard_p100__vs_truth,stress_p5__vs_truth,stress_fidelity_p5__vs_truth,stress_p10__vs_truth,stress_fidelity_p10__vs_truth,stress_p20__vs_truth,stress_fidelity_p20__vs_truth,stress_p30__vs_truth,stress_fidelity_p30__vs_truth,stress_p50__vs_truth,stress_fidelity_p50__vs_truth,stress_p75__vs_truth,stress_fidelity_p75__vs_truth,stress_p100__vs_truth,stress_fidelity_p100__vs_truth,pp_shepard_p5__vs_truth,pp_shepard_p10__vs_truth,pp_shepard_p20__vs_truth,pp_shepard_p30__vs_truth,pp_shepard_p50__vs_truth,pp_shepard_p75__vs_truth,pp_shepard_p100__vs_truth,cluster_ratio_truth,cluster_ratio_2d,cluster_over_compression,recall_k5,recall_k15,recall_k30,trust_k5,trust_k15,trust_k30,cont_k5,cont_k15,cont_k30,osp_o0__vs_ambient,log2_osp_o0__vs_ambient,iso_rank_hd_o0__vs_ambient,iso_rank_2d_o0,iso_rank_delta_o0__vs_ambient,osp_o1__vs_ambient,log2_osp_o1__vs_ambient,iso_rank_hd_o1__vs_ambient,iso_rank_2d_o1,iso_rank_delta_o1__vs_ambient,osp_o2__vs_ambient,log2_osp_o2__vs_ambient,iso_rank_hd_o2__vs_ambient,iso_rank_2d_o2,iso_rank_delta_o2__vs_ambient,osp_median__vs_ambient,osp_min__vs_ambient,log2_osp_median__vs_ambient,iso_rank_delta_mean__vs_ambient,osp_o0__vs_truth,log2_osp_o0__vs_truth,iso_rank_hd_o0__vs_truth,iso_rank_delta_o0__vs_truth,osp_o1__vs_truth,log2_osp_o1__vs_truth,iso_rank_hd_o1__vs_truth,iso_rank_delta_o1__vs_truth,osp_o2__vs_truth,log2_osp_o2__vs_truth,iso_rank_hd_o2__vs_truth,iso_rank_delta_o2__vs_truth,osp_median__vs_truth,osp_min__vs_truth,log2_osp_median__vs_truth,iso_rank_delta_mean__vs_truth,osp_o3__vs_ambient,log2_osp_o3__vs_ambient,iso_rank_hd_o3__vs_ambient,iso_rank_2d_o3,iso_rank_delta_o3__vs_ambient,osp_o4__vs_ambient,log2_osp_o4__vs_ambient,iso_rank_hd_o4__vs_ambient,iso_rank_2d_o4,iso_rank_delta_o4__vs_ambient,osp_o5__vs_ambient,log2_osp_o5__vs_ambient,iso_rank_hd_o5__vs_ambient,iso_rank_2d_o5,iso_rank_delta_o5__vs_ambient,pair_cohesion_dir0__vs_ambient,pair_angle_2d_dir0,pair_angle_hd_dir0__vs_ambient,pair_cohesion_dir1__vs_ambient,pair_angle_2d_dir1,pair_angle_hd_dir1__vs_ambient,pair_cohesion_dir2__vs_ambient,pair_angle_2d_dir2,pair_angle_hd_dir2__vs_ambient,pair_cohesion_median__vs_ambient,pair_angle_2d_max,outlier_shepard__vs_ambient,within_majority_shepard__vs_ambient,within_minority_shepard__vs_ambient,cross_population_shepard__vs_ambient,population_over_compression,minority_shepard__vs_ambient
clusters,1.0,t-SNE,0,True,1000,768,0.32004146321781957,0.32977605097244694,0.7579357491777633,0.7884692648332778,0.6174414191619956,0.46331366301051785,0.36435721339217286,0.45243778044785193,0.5475622195521481,0.4323999232839887,0.5676000767160113,0.7290748386911473,0.2709251613088527,0.5870428675374784,0.41295713246252164,0.47973741940992937,0.5202625805900707,0.4266738959780867,0.5733261040219133,0.4010616806412654,0.5989383193587345,0.45052423917361156,0.3911855865013179,0.7587312742361022,0.7886243140469613,0.6183762129052294,0.46305744495161755,0.36435721339217253,0.36435721339217286,0.4010616806412654,0.5989383193587345,0.018113831500361565,0.027701641867720776,0.6349508546597857,0.752670832173197,0.6091337535488512,0.45794627692376577,0.3645841099330449,0.4597356649172278,0.5402643350827723,0.46392819156070375,0.5360718084392962,0.34276795572786123,0.6572320442721388,0.33111125686926296,0.6688887431307371,0.32834234186850153,0.6716576581314985,0.3276683939688066,0.6723316060311935,0.32871000566171993,0.6712899943382801,0.027677461346085192,0.03561061194000567,0.6360470050392123,0.7527117248091312,0.6100430942122154,0.4591960768238024,0.36458410993304363,0.11007469137406181,0.05638717077178986,1.9521229717227002,0.2294,0.27133333333333337,0.35253333333333337,0.9591042338709678,0.9595298532923917,0.9665245329142658,0.9719318548387097,0.967741999317639,0.9710596822070893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,t-SNE,1,True,1000,768,0.31064875432775,0.3287240049974435,0.757750491660075,0.7922684023161074,0.6241343069769902,0.47116682043412944,0.3737973357293161,0.45138112222641835,0.5486188777735816,0.43100552995198926,0.5689944700480107,0.7251246300989163,0.27487536990108374,0.5817098189184674,0.4182901810815326,0.47316372344817037,0.5268362765518296,0.41941723329417085,0.5805827667058292,0.3934775037869445,0.6065224962130555,0.44319326781471646,0.39045944269144295,0.7583107004720953,0.790845455876769,0.6238102737526582,0.471456973124963,0.3737973357293152,0.3737973357293161,0.3934775037869445,0.6065224962130555,0.029434886282576494,0.027636398867477735,0.6375524591260407,0.7588388466014904,0.6195443195501704,0.46546036225051657,0.36465410868006154,0.4582110787494563,0.5417889212505437,0.46374158184852016,0.5362584181514798,0.3370038332591498,0.6629961667408502,0.3232308528774627,0.6767691471225372,0.31922933531432157,0.6807706646856784,0.31814338031767175,0.6818566196823282,0.3193303792823832,0.6806696207176168,0.034388336141626334,0.036898289670297256,0.6380630657565752,0.7571398941326842,0.6173000099915291,0.4654512857520521,0.3646541086800618,0.11007469137406181,0.05762739529013415,1.9101104747121318,0.22519999999999998,0.26986666666666664,0.34896666666666665,0.9595524193548387,0.9591071989082225,0.96612198358652,0.9719933467741936,0.9673695667007847,0.9708415924567837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,t-SNE,2,True,1000,768,0.30805100177795236,0.33195331597807615,0.7578415215895257,0.7880635530994278,0.6179360326718464,0.46360670377642504,0.3668875059269092,0.4506883032553378,0.5493116967446622,0.43015731388256406,0.5698426861174359,0.7270752604915407,0.2729247395084593,0.5855303889561109,0.41446961104388913,0.47833564106405185,0.5216643589359482,0.42489166400731887,0.5751083359926812,0.397378168489756,0.6026218315102441,0.44056560215291474,0.3907149173906886,0.7586243224721395,0.7882790795141152,0.6168057193494488,0.4633038615614814,0.36688750592690844,0.3668875059269092,0.397378168489756,0.6026218315102441,0.029079350942045102,0.03616674678864856,0.6402284993021037,0.7527189164964849,0.6070159976777636,0.4556194759402075,0.35622447721736095,0.45989959699342403,0.5401004030065759,0.46295573485461394,0.5370442651453861,0.3419267218592654,0.6580732781407346,0.33029052032016193,0.6697094796798381,0.32636584187457834,0.6736341581254217,0.32481611368908897,0.675183886310911,0.32494788286936177,0.6750521171306383,0.034002655165888476,0.04630795884036391,0.6412683659895968,0.7514963157525048,0.6047675437931861,0.45384813622632386,0.35622447721735967,0.11007469137406181,0.05722593291243974,1.9235106493149687,0.2366,0.2634666666666667,0.3502,0.9596258064516129,0.9592106448311156,0.9662724637681159,0.9722078629032258,0.9671900375298533,0.9710376811594202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,UMAP,0,True,1000,768,0.16767555614349824,0.1128066229024187,0.6502274685492834,0.7561491923471172,0.6102082898254133,0.4600218208874949,0.3660912654371017,0.43949381665301274,0.5605061833469873,0.4283418982931711,0.571658101706829,0.7513028225755669,0.2486971774244331,0.5999130920877005,0.4000869079122995,0.48544503960980334,0.5145549603901967,0.42890742410870125,0.5710925758912988,0.4009870259512918,0.5990129740487082,0.16081373342563499,0.11577176070534483,0.6513986055066346,0.7564899537029008,0.6114490207127448,0.4611707406072084,0.3660912654371018,0.3660912654371017,0.4009870259512918,0.5990129740487082,0.0008616004107979441,0.006939077873089583,0.6233716328923449,0.7488990501252618,0.6071306174529703,0.4539888243502074,0.35865277002063856,0.44912545421043315,0.5508745457895668,0.45717651549206784,0.5428234845079322,0.34139987249086473,0.6586001275091353,0.3248009363605983,0.6751990636394016,0.32034587840797196,0.679654121592028,0.3200929737982462,0.6799070262017538,0.3220682029893566,0.6779317970106433,0.00014484429497795914,0.00753250989003818,0.6237576927295141,0.7471341797175423,0.6050519492655472,0.45512193685593616,0.3586527700206371,0.11007469137406181,0.031191307658565023,3.5290181668236564,0.11040000000000001,0.19593333333333335,0.27976666666666666,0.9428237903225807,0.9488349368816104,0.9581476165531692,0.9591620967741935,0.9564534970999659,0.9607119958093242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,UMAP,1,True,1000,768,0.17256197854563834,0.11030398021478116,0.6484694694728457,0.7562897633810491,0.61034361740985,0.4549347323780575,0.34514951150003875,0.4390106892552367,0.5609893107447633,0.42785814638424713,0.5721418536157529,0.755517306923272,0.24448269307672799,0.6048966263535716,0.39510337364642845,0.4917370057758387,0.5082629942241613,0.4361576908147015,0.5638423091852984,0.40948328480968615,0.5905167151903139,0.15876181093168348,0.10711871022537865,0.6494202689553048,0.7556412456715547,0.6065008263518967,0.4518816227792443,0.345149511500038,0.34514951150003875,0.40948328480968615,0.5905167151903139,0.00311580216240884,0.0039327439404217126,0.6213242201775587,0.7502227134088438,0.6092390406323127,0.4542216728016019,0.34065384101745305,0.45210806825166455,0.5478919317483355,0.45898691679100845,0.5410130832089916,0.3561691946650036,0.6438308053349964,0.3368778639420625,0.6631221360579376,0.32995180666592866,0.6700481933340714,0.3295780574631255,0.6704219425368745,0.33285747765047075,0.6671425223495293,0.0012849214567626853,0.0072776839391256055,0.6220525306141823,0.7484907742360348,0.606866472615948,0.4511431583969668,0.34065384101745333,0.11007469137406181,0.02934840712527237,3.7506189315220038,0.1146,0.1894,0.27616666666666667,0.9425800403225807,0.9484171954964176,0.9578963506198708,0.9594114919354839,0.9562512453087684,0.9605646237122403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,UMAP,2,True,1000,768,0.17380407746646753,0.12132769817806591,0.6542638450103168,0.7591777238665898,0.6127497834990367,0.4613268729337161,0.35944112583847077,0.4378672826296601,0.5621327173703399,0.4274534855434219,0.5725465144565781,0.7602892823162105,0.2397107176837895,0.6108830466414301,0.3891169533585699,0.4984163802565145,0.5015836197434855,0.44299639489840914,0.5570036051015909,0.41602427922658575,0.5839757207734142,0.16877608028335828,0.11889735888674227,0.6554428684881719,0.7589845736351324,0.612779429808587,0.45992050519447497,0.3594411258384693,0.35944112583847077,0.41602427922658575,0.5839757207734142,0.017163543482655273,0.020475052687015872,0.6247780755125927,0.7554930439250742,0.6203543228331055,0.4709093715255048,0.3739077398916049,0.4506553316500788,0.5493446683499212,0.4548426973351114,0.5451573026648886,0.3691903276832223,0.6308096723167778,0.34936382151697276,0.6506361784830272,0.3402911841456855,0.6597088158543145,0.33854629593987695,0.661453704060123,0.33977812415515724,0.6602218758448428,0.015652167471246627,0.017922464974093562,0.6256502519992577,0.7547665623307229,0.6207283985292882,0.47160334126248094,0.3739077398916045,0.11007469137406181,0.030576168682666358,3.600015833130303,0.12,0.19766666666666666,0.28219999999999995,0.9437516129032258,0.9491375639713409,0.9583064082416624,0.9611711693548387,0.9568056635960422,0.9610061114021302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,toorPIA,0,True,1000,768,0.11214137020072774,0.15877950036464464,0.7010622964177705,0.794597279442654,0.6848294327660227,0.5844590606915607,0.550118126825466,0.44212364787026937,0.5578763521297306,0.4349412343872035,0.5650587656127966,0.58625175818121,0.41374824181879,0.49884483063751334,0.5011551693624867,0.42428865700067003,0.5757113429993299,0.38511602734459693,0.6148839726554031,0.3636329543581369,0.6363670456418631,0.19332699335917097,0.19474472004422516,0.70494315068935,0.8094424719447135,0.7101764874982739,0.6045395531268084,0.5501181268254643,0.550118126825466,0.3636329543581369,0.6363670456418631,0.06826031632876492,0.12781907578898719,0.6908879203932462,0.7858594482214222,0.6638224962666769,0.5427651255018372,0.48640418554725917,0.45416828652694563,0.5458317134730544,0.44732183845920315,0.5526781615407969,0.35931289577773107,0.6406871042222689,0.33588827419539274,0.6641117258046072,0.32416516074775403,0.675834839252246,0.31801979802187236,0.6819802019781276,0.3131328059258639,0.6868671940741361,0.08669124024335893,0.13721043628999616,0.6930831503223315,0.7950096465390437,0.6797103281248218,0.5565004061034923,0.4864041855472603,0.11007469137406181,0.1856138224001277,0.593030680316328,0.0468,0.137,0.2619666666666667,0.9407026209677419,0.9491679290344592,0.9601735638204993,0.9463288306451613,0.9531627430910952,0.9627258250392876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,toorPIA,1,True,1000,768,0.11214137020072774,0.15877950036464464,0.7010622964177705,0.794597279442654,0.6848294327660227,0.5844590606915607,0.550118126825466,0.44212364787026937,0.5578763521297306,0.4349412343872035,0.5650587656127966,0.58625175818121,0.41374824181879,0.49884483063751334,0.5011551693624867,0.42428865700067003,0.5757113429993299,0.38511602734459693,0.6148839726554031,0.3636329543581369,0.6363670456418631,0.19332699335917097,0.19474472004422516,0.70494315068935,0.8094424719447135,0.7101764874982739,0.6045395531268084,0.5501181268254643,0.550118126825466,0.3636329543581369,0.6363670456418631,0.06826031632876492,0.12781907578898719,0.6908879203932462,0.7858594482214222,0.6638224962666769,0.5427651255018372,0.48640418554725917,0.45416828652694563,0.5458317134730544,0.44732183845920315,0.5526781615407969,0.35931289577773107,0.6406871042222689,0.33588827419539274,0.6641117258046072,0.32416516074775403,0.675834839252246,0.31801979802187236,0.6819802019781276,0.3131328059258639,0.6868671940741361,0.08669124024335893,0.13721043628999616,0.6930831503223315,0.7950096465390437,0.6797103281248218,0.5565004061034923,0.4864041855472603,0.11007469137406181,0.1856138224001277,0.593030680316328,0.0468,0.137,0.2619666666666667,0.9407026209677419,0.9491679290344592,0.9601735638204993,0.9463288306451613,0.9531627430910952,0.9627258250392876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,toorPIA,2,True,1000,768,0.11214137020072774,0.15877950036464464,0.7010622964177705,0.794597279442654,0.6848294327660227,0.5844590606915607,0.550118126825466,0.44212364787026937,0.5578763521297306,0.4349412343872035,0.5650587656127966,0.58625175818121,0.41374824181879,0.49884483063751334,0.5011551693624867,0.42428865700067003,0.5757113429993299,0.38511602734459693,0.6148839726554031,0.3636329543581369,0.6363670456418631,0.19332699335917097,0.19474472004422516,0.70494315068935,0.8094424719447135,0.7101764874982739,0.6045395531268084,0.5501181268254643,0.550118126825466,0.3636329543581369,0.6363670456418631,0.06826031632876492,0.12781907578898719,0.6908879203932462,0.7858594482214222,0.6638224962666769,0.5427651255018372,0.48640418554725917,0.45416828652694563,0.5458317134730544,0.44732183845920315,0.5526781615407969,0.35931289577773107,0.6406871042222689,0.33588827419539274,0.6641117258046072,0.32416516074775403,0.675834839252246,0.31801979802187236,0.6819802019781276,0.3131328059258639,0.6868671940741361,0.08669124024335893,0.13721043628999616,0.6930831503223315,0.7950096465390437,0.6797103281248218,0.5565004061034923,0.4864041855472603,0.11007469137406181,0.1856138224001277,0.593030680316328,0.0468,0.137,0.2619666666666667,0.9407026209677419,0.9491679290344592,0.9601735638204993,0.9463288306451613,0.9531627430910952,0.9627258250392876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outliers,1.0,PCA,0,False,1000,768,0.10358082650525269,0.12497360962377152,0.2749604809871034,0.6623675541323237,0.6883901189724533,0.6208446832174317,0.5851369868178007,0.45102741446921046,0.5489725855307895,0.4517522176803252,0.5482477823196747,0.5308616769971511,0.46913832300284886,0.6105126990760055,0.38948730092399453,0.5165440308952315,0.4834559691047685,0.4673153123391083,0.5326846876608917,0.45069028230864144,0.5493097176913586,0.15942410822353728,0.1783277883954245,0.28123049296398295,0.669228497241389,0.7007077773601094,0.628145591946222,0.5851369868178011,0.5851369868178007,0.45069028230864144,0.5493097176913586,0.20169826426471815,0.2604269294305409,0.40815015720775194,0.706137874715228,0.7000890395554522,0.6177305349845005,0.5799253616014841,0.43549930243386537,0.5645006975661346,0.4281020000870784,0.5718979999129217,0.4252491027682671,0.5747508972317329,0.39684286266637786,0.6031571373336222,0.38490004958925766,0.6150999504107424,0.3815058256911709,0.618494174308829,0.4048885377442233,0.5951114622557767,0.29494067713690075,0.323937948511272,0.4137459843665979,0.7148356168911831,0.7112520644193415,0.6259784940271199,0.5799253616014832,0.22401458201173474,0.1446852778073898,1.548288709166049,0.037,0.1036,0.18376666666666666,0.8405239919354839,0.8449011258955987,0.8514681683254759,0.904875,0.9057518935516888,0.9110455735987428,9.14360641098602,3.1927633036902283,2.0,106.0,104.0,7.956226995139625,2.9920844375706697,180.0,37.0,-143.0,9.802125040789907,3.293094550601668,11.0,107.0,96.0,7.6856181843344835,5.651210872012446,2.942161306188682,-11.666666666666666,,,,,,,,,,,,,,,,,5.911529862779988,2.563531538156943,181.0,30.0,-151.0,5.651210872012446,2.498560023612775,3.0,31.0,28.0,7.415009373529341,2.8904485164338842,12.0,8.0,-4.0,10.43668147070217,96.16522832954139,26.15011645331886,7.290319236716034,59.67021071714972,25.268072273228164,8.064180022677341,164.50130506542604,26.589526371024775,8.064180022677341,164.50130506542604,0.15570658569653167,,,,,
outliers,1.0,Isomap,0,False,1000,768,0.0350343344144413,0.0241046276234443,0.0578211352388483,0.6502893361134908,0.7004130551262138,0.588530238056199,0.49037487798969265,0.6035304804472583,0.3964695195527417,0.610135799194097,0.389864200805903,0.7408223923430739,0.2591776076569261,0.6844970362374132,0.3155029637625868,0.5516123080557055,0.4483876919442945,0.4862933319720584,0.5137066680279416,0.46699087398529177,0.5330091260147083,0.04005527517685174,0.027406392971850088,0.06017520923171028,0.6491202926997474,0.7001099968599682,0.588705493312814,0.49037487798969526,0.49037487798969265,0.46699087398529177,0.5330091260147083,-0.002400106665496932,0.007953663224567979,0.06042516379200628,0.6498222762660464,0.6970368580967232,0.5784102319610841,0.48051195851036393,0.6310985882576273,0.3689014117423727,0.6325291324921619,0.3674708675078381,0.6522880814217,0.34771191857829997,0.43360147240083063,0.5663985275991694,0.3937930784917496,0.6062069215082504,0.3848715731136969,0.6151284268863031,0.41521362020621005,0.58478637979379,-0.00016496935963470342,0.011246772112820321,0.06151901152720075,0.6496504325476248,0.6956804911124459,0.5784780956004986,0.48051195851036504,0.22401458201173474,0.10076436521130717,2.2231528134173884,0.0372,0.08906666666666667,0.1608,0.905475,0.9066321392016377,0.9107610267155579,0.9070723790322581,0.9117071306721255,0.9202401606425703,10.703531803357269,3.420015010621788,2.0,26.0,24.0,57.7967056118731,5.852915356940919,180.0,6.0,-174.0,3.8413881732915307,1.941627755950956,11.0,83.0,72.0,68.99386559704654,3.8413881732915307,6.108396189152832,-16.166666666666668,,,,,,,,,,,,,,,,,80.19102558221998,6.325368884279686,181.0,86.0,-95.0,81.87680633819517,6.355382925022185,3.0,87.0,84.0,85.50017363752048,6.4178554447775396,12.0,4.0,-8.0,383.09862307509127,99.54429501920151,26.15011645331886,64.58095765194031,25.64446406086956,25.268072273228164,255.92688178706183,165.11220030400477,26.589526371024775,255.92688178706183,165.11220030400477,0.15260207773455825,,,,,
outliers,1.0,PyMDE,0,True,1000,768,0.051424445750367136,0.07841247193997421,0.16064340761544318,0.50363000711043,0.5803639037421752,0.5627885334530577,0.5804752624345695,0.7664762379255922,0.23352376207440784,0.7565681206030399,0.2434318793969601,0.7306015470766036,0.26939845292339637,0.594972342485069,0.40502765751493097,0.4882866686044445,0.5117133313955555,0.4338409753337515,0.5661590246662485,0.4016800381512675,0.5983199618487325,0.12049621934356572,0.12392082915395893,0.17160199107550342,0.5311652423383594,0.613345585614726,0.5870682301425983,0.5804752624345689,0.5804752624345695,0.4016800381512675,0.5983199618487325,0.07719835120244194,0.10303243781516827,0.1683035885811308,0.5063240008134311,0.5699932808281344,0.5455948758907312,0.5664486439427128,0.7794824811609289,0.2205175188390711,0.7660088028852732,0.23399119711472682,0.7492265127212278,0.25077348727877224,0.5905970418622218,0.40940295813777816,0.47170139387452986,0.5282986061254702,0.41838794674128593,0.5816120532587141,0.3815355923247677,0.6184644076752324,0.11990337463388276,0.13407607833981042,0.18050625536179515,0.5282710229042693,0.6020812402608342,0.5701973878619597,0.5664486439427122,0.22401458201173474,0.29820497227152354,0.7512100831362514,0.0372,0.09513333333333333,0.16316666666666665,0.8390594758064516,0.83677911975435,0.8276050288108958,0.8293508064516129,0.8294471511429546,0.8331877073511438,70.69189160593534,6.143472841594446,2.0,13.0,11.0,70.79692116717568,6.14561471630539,180.0,5.0,-175.0,74.3399892342744,6.2160665741596715,11.0,1.0,-10.0,70.74440638655551,64.62073984704217,6.1445441764374955,-56.5,,,,,,,,,,,,,,,,,64.62073984704217,6.013925363094299,181.0,8.0,-173.0,71.66343072028857,6.1631652057632875,3.0,14.0,11.0,66.15038152814834,6.047677572285951,12.0,9.0,-3.0,558.0121085918423,166.5857369088891,26.15011645331886,579.4682103173567,174.8865190012319,25.268072273228164,7.6656857934887705,1.0400957205075199,26.589526371024775,558.0121085918423,174.8865190012319,0.005514273051008003,,,,,
outliers,1.0,PyMDE,1,True,1000,768,0.048936712658193764,0.0714415061119671,0.1535460354832285,0.43697216198137506,0.501774890650139,0.49719150277201474,0.5270233880911384,0.7360450330602855,0.26395496693971454,0.7290968318408771,0.27090316815912285,0.709883272375924,0.29011672762407603,0.5913413643837622,0.40865863561623783,0.4931025040377578,0.5068974959622422,0.44094160610942185,0.5590583938905782,0.4083056044049096,0.5916943955950904,0.11528389058597692,0.11774171074592633,0.1632797583338714,0.47160400542345826,0.5429799362889831,0.5234919010733053,0.5270233880911382,0.5270233880911384,0.4083056044049096,0.5916943955950904,0.052010071506776785,0.08528835926204595,0.1564159548974215,0.435408244803287,0.4942630022883064,0.48297125440905603,0.5135520620740907,0.7424902618547043,0.25750973814529565,0.7337909877883962,0.26620901221160376,0.7271182068954253,0.2728817931045747,0.6271054944235697,0.37289450557643034,0.509300442583408,0.490699557416592,0.4484465263077011,0.5515534736922989,0.4060839378028846,0.5939160621971153,0.102254630290429,0.11840694011052018,0.16565715542403867,0.46883846931954654,0.532201017250902,0.5102827944092247,0.513552062074088,0.22401458201173474,0.36560649693285674,0.6127204628228332,0.036199999999999996,0.0902,0.15466666666666665,0.8272798387096774,0.8230854315933128,0.8188426052034223,0.7904274193548387,0.7965525076765609,0.8027381875327397,41.43702573622998,5.372848547970093,2.0,38.0,36.0,54.453958410690596,5.766965021183113,180.0,4.0,-176.0,41.28625935935721,5.367589807463677,11.0,39.0,28.0,53.26987008005129,41.28625935935721,5.735247857200085,-50.0,,,,,,,,,,,,,,,,,86.34908761215397,6.432109028815563,181.0,1.0,-180.0,55.81128946443605,5.802485073697354,3.0,2.0,-1.0,52.085781749411986,5.7028176977347425,12.0,5.0,-7.0,465.8699305321455,119.36071753737227,26.15011645331886,267.18175942978115,54.30504192284046,25.268072273228164,499.42687498701156,136.67302334054258,26.589526371024775,465.8699305321455,136.67302334054258,0.03518989447958945,,,,,
outliers,1.0,PyMDE,2,True,1000,768,0.0449033715172742,0.0635985227578618,0.1326957797270581,0.4299091832909879,0.4840891983817217,0.47282083135613845,0.5058564779702865,0.7622199664017136,0.23778003359828637,0.7533654263168759,0.24663457368312414,0.7336092758903625,0.2663907241096375,0.6096552370616743,0.39034476293832565,0.5057080690330888,0.49429193096691115,0.4499962944637244,0.5500037055362756,0.4171126564881286,0.5828873435118713,0.10368996854152013,0.1130810249166744,0.1437808392631994,0.4558520572563329,0.5224563957794461,0.5030395730585815,0.505856477970287,0.5058564779702865,0.4171126564881286,0.5828873435118713,0.04491631862802276,0.05979373815776213,0.12318795660060243,0.4269628758264983,0.47787642172729505,0.4564867055497102,0.4847376804780902,0.7653842147558326,0.23461578524416737,0.7596683611062702,0.24033163889372977,0.7552828857384988,0.24471711426150122,0.6464743550553204,0.35352564494467964,0.525309303980281,0.474690696019719,0.4626813597608358,0.5373186402391642,0.4194159022733853,0.5805840977266147,0.0924696820014084,0.09448089079818767,0.13347812812496648,0.4535322242352746,0.514152445438791,0.48667109132376984,0.4847376804780898,0.22401458201173474,0.32632774537600717,0.6864711480588838,0.0356,0.09566666666666666,0.16746666666666668,0.8507574596774193,0.8458783350392357,0.8464656539200279,0.7710625,0.7767003752985329,0.7821833420639078,59.610925129166176,5.897504858212935,2.0,86.0,84.0,62.53657992810497,5.966628416553875,180.0,8.0,-172.0,59.22648670149017,5.888170603294985,11.0,87.0,76.0,60.39675060237512,59.22648670149017,5.916399028279715,-32.166666666666664,,,,,,,,,,,,,,,,,61.505322091891664,5.942639347995695,181.0,1.0,-180.0,60.805502454942875,5.92612997785336,3.0,11.0,8.0,59.98799874980736,5.9066019976758,12.0,3.0,-9.0,15.29819698960229,2.676469299219233,26.15011645331886,560.1472015198709,172.91896295719204,25.268072273228164,8.673165035416485,1.4878462171304354,26.589526371024775,15.29819698960229,172.91896295719204,0.03341610957733837,,,,,
