outlier_factor,method,seed,stochastic,shepard_p5__vs_ambient,shepard_p10__vs_ambient,shepard_p20__vs_ambient,shepard_p30__vs_ambient,shepard_p50__vs_ambient,shepard_p75__vs_ambient,shepard_p100__vs_ambient,stress_p5__vs_ambient,stress_fidelity_p5__vs_ambient,stress_p10__vs_ambient,stress_fidelity_p10__vs_ambient,stress_p20__vs_ambient,stress_fidelity_p20__vs_ambient,stress_p30__vs_ambient,stress_fidelity_p30__vs_ambient,stress_p50__vs_ambient,stress_fidelity_p50__vs_ambient,stress_p75__vs_ambient,stress_fidelity_p75__vs_ambient,stress_p100__vs_ambient,stress_fidelity_p100__vs_ambient,full_shepard,full_stress,full_stress_fidelity,shepard_p5__vs_truth,shepard_p10__vs_truth,shepard_p20__vs_truth,shepard_p30__vs_truth,shepard_p50__vs_truth,shepard_p75__vs_truth,shepard_p100__vs_truth,stress_p5__vs_truth,stress_fidelity_p5__vs_truth,stress_p10__vs_truth,stress_fidelity_p10__vs_truth,stress_p20__vs_truth,stress_fidelity_p20__vs_truth,stress_p30__vs_truth,stress_fidelity_p30__vs_truth,stress_p50__vs_truth,stress_fidelity_p50__vs_truth,stress_p75__vs_truth,stress_fidelity_p75__vs_truth,stress_p100__vs_truth,stress_fidelity_p100__vs_truth,outlier_shepard__vs_ambient,osp_o0__vs_ambient,log2_osp_o0__vs_ambient,iso_rank_hd_o0__vs_ambient,iso_rank_2d_o0,iso_rank_delta_o0__vs_ambient,osp_o1__vs_ambient,log2_osp_o1__vs_ambient,iso_rank_hd_o1__vs_ambient,iso_rank_2d_o1,iso_rank_delta_o1__vs_ambient,osp_o2__vs_ambient,log2_osp_o2__vs_ambient,iso_rank_hd_o2__vs_ambient,iso_rank_2d_o2,iso_rank_delta_o2__vs_ambient,osp_o3__vs_ambient,log2_osp_o3__vs_ambient,iso_rank_hd_o3__vs_ambient,iso_rank_2d_o3,iso_rank_delta_o3__vs_ambient,osp_o4__vs_ambient,log2_osp_o4__vs_ambient,iso_rank_hd_o4__vs_ambient,iso_rank_2d_o4,iso_rank_delta_o4__vs_ambient,osp_o5__vs_ambient,log2_osp_o5__vs_ambient,iso_rank_hd_o5__vs_ambient,iso_rank_2d_o5,iso_rank_delta_o5__vs_ambient,osp_median__vs_ambient,osp_min__vs_ambient,log2_osp_median__vs_ambient,iso_rank_delta_mean__vs_ambient,pair_cohesion_dir0__vs_ambient,pair_angle_2d_dir0,pair_angle_hd_dir0__vs_ambient,pair_cohesion_dir1__vs_ambient,pair_angle_2d_dir1,pair_angle_hd_dir1__vs_ambient,pair_cohesion_dir2__vs_ambient,pair_angle_2d_dir2,pair_angle_hd_dir2__vs_ambient,pair_cohesion_median__vs_ambient,pair_angle_2d_max,recall_k5,recall_k15,recall_k30,trust_k5,trust_k15,trust_k30,cont_k5,cont_k15,cont_k30,shepard_near__vs_ambient,stress_near__vs_ambient,stress_fidelity_near__vs_ambient,near_band_pct__vs_ambient,near_band_fallback__vs_ambient,shepard_near__vs_truth,stress_near__vs_truth,stress_fidelity_near__vs_truth,near_band_pct__vs_truth,near_band_fallback__vs_truth,tight_cluster,tight_ratio_truth,tight_ratio_2d,tight_over_compression
3.0,UMAP,1,True,0.3136360408056946,0.32573029855607266,0.4111872843174483,0.7851154022261905,0.7429289973216292,0.5923219102680289,0.4670012464919993,0.4758933013859025,0.5241066986140974,0.4364168800410033,0.5635831199589967,0.6794168449830924,0.3205831550169076,0.3640354091390717,0.6359645908609284,0.30473122231295235,0.6952687776870476,0.29158449517100454,0.7084155048289955,0.32976532949750353,0.6702346705024964,0.4670012464919993,0.32976532949750353,0.6702346705024964,0.3136360408056946,0.32573029855607266,0.4111872843174483,0.7851154022261905,0.7429289973216292,0.5923219102680289,0.4670012464919993,0.4758933013859025,0.5241066986140974,0.4364168800410033,0.5635831199589967,0.6794168449830924,0.3205831550169076,0.3640354091390717,0.6359645908609284,0.30473122231295235,0.6952687776870476,0.29158449517100454,0.7084155048289955,0.32976532949750353,0.6702346705024964,0.017004513972937417,0.2920506056646485,-1.7757097181940151,949.0,394.0,-555.0,0.3583900294452669,-1.4803975932897175,947.0,960.0,13.0,0.41385661417246417,-1.2727970804312552,951.0,999.0,48.0,0.3608204864205774,-1.4706468416091705,948.0,961.0,13.0,0.22828557072635652,-2.1310884210426972,950.0,395.0,-555.0,0.40196953920680595,-1.3148419151257345,952.0,1000.0,48.0,0.35960525793292214,0.22828557072635652,-1.4755139796570937,-164.66666666666666,0.04038184533478361,0.004111946901484927,1.2074182697257333e-06,0.3485058992189756,0.11824466522148079,0.0,1.7751271334891372,0.2925971115943326,0.0,0.3485058992189756,0.2925971115943326,0.2802,0.3655333333333333,0.4242666666666667,0.9571125,0.9592967587853974,0.9612169023921774,0.9757921370967741,0.9669307403616513,0.9639131482451545,,,,,,,,,,,,,,
3.0,UMAP,2,True,0.3031562647963239,0.317544492704607,0.41040695931334475,0.7851248203854405,0.7432124562011774,0.5934851679201562,0.4688365185532313,0.4763854270787802,0.5236145729212198,0.4384028458631591,0.561597154136841,0.7236063909147409,0.2763936090852591,0.38780097466526026,0.6121990253347398,0.32336033261230884,0.6766396673876911,0.30718741183857584,0.6928125881614242,0.34380307316999326,0.6561969268300067,0.4688365185532313,0.34380307316999326,0.6561969268300067,0.3031562647963239,0.317544492704607,0.41040695931334475,0.7851248203854405,0.7432124562011774,0.5934851679201562,0.4688365185532313,0.4763854270787802,0.5236145729212198,0.4384028458631591,0.561597154136841,0.7236063909147409,0.2763936090852591,0.38780097466526026,0.6121990253347398,0.32336033261230884,0.6766396673876911,0.30718741183857584,0.6928125881614242,0.34380307316999326,0.6561969268300067,0.011098544599598676,0.19502920309522048,-2.3582379298550498,949.0,417.0,-532.0,0.2431780106076707,-2.039915316029978,947.0,765.0,-182.0,0.3853028777639045,-1.3759351335973753,951.0,855.0,-96.0,0.2769797252564205,-1.8521477191274913,948.0,766.0,-182.0,0.22876676902119925,-2.1280505954381237,950.0,650.0,-300.0,0.39697765960441,-1.3328702746345293,952.0,856.0,-96.0,0.2600788679320456,0.19502920309522048,-1.9429789134772246,-231.33333333333334,0.7472207039584952,0.373207683987373,1.2074182697257333e-06,0.954570551112637,0.41361510319918143,0.0,1.7213940324175865,0.7597059019317952,0.0,0.954570551112637,0.7597059019317952,0.2752,0.36160000000000003,0.41613333333333336,0.9568959677419355,0.959172637325145,0.9601686397764972,0.9758733870967742,0.9666335039235756,0.9638474244805308,,,,,,,,,,,,,,
5.0,PCA,0,False,0.2835847761294226,0.3283088482616292,0.46960039135617593,0.7746306233890224,0.7523238924990167,0.6485642680118592,0.5899349416753018,0.4054768516479898,0.5945231483520101,0.40529944739423185,0.5947005526057682,0.40917072927263753,0.5908292707273625,0.35600656302014344,0.6439934369798566,0.33764152973011696,0.662358470269883,0.33023420967517675,0.6697657903248233,0.4291559602476185,0.5708440397523815,0.5899349416753018,0.4291559602476185,0.5708440397523815,0.2835847761294226,0.3283088482616292,0.46960039135617593,0.7746306233890224,0.7523238924990167,0.6485642680118592,0.5899349416753018,0.4054768516479898,0.5945231483520101,0.40529944739423185,0.5947005526057682,0.40917072927263753,0.5908292707273625,0.35600656302014344,0.6439934369798566,0.33764152973011696,0.662358470269883,0.33023420967517675,0.6697657903248233,0.4291559602476185,0.5708440397523815,0.15113690357146417,0.4169696091244124,-1.26198585837156,949.0,999.0,50.0,0.4089707460377655,-1.289930445010476,947.0,995.0,48.0,0.41696960912441483,-1.2619858583715515,951.0,997.0,46.0,0.41696960912441233,-1.2619858583715602,948.0,996.0,48.0,0.408970746037766,-1.2899304450104743,950.0,1000.0,50.0,0.40897074603776845,-1.2899304450104656,952.0,998.0,46.0,0.4129701775810904,0.4089707460377655,-1.2758904929262542,48.0,1.745820057411117e-14,5.051415396668333,0.0,3.865720620644322e-14,4.545351584814591,0.0,9.266445550482242e-15,1.9720846456053756,8.537736462515939e-07,1.745820057411117e-14,5.051415396668333,0.1012,0.2026,0.3072,0.9117098790322581,0.9205626748549983,0.9291606425702811,0.9614733870967742,0.956910747185261,0.9582354810546534,,,,,,,,,,,,,,
5.0,Isomap,0,False,0.10069450018339826,0.11110497729342693,0.1819815873360517,0.7087303473607975,0.7198118646576162,0.5914769579762139,0.48716873606309147,0.7101048082405894,0.2898951917594106,0.7101203933130984,0.2898796066869016,0.8970809984041463,0.10291900159585365,0.5064275304185455,0.4935724695814545,0.44291781010965214,0.5570821898903479,0.42551282451863026,0.5744871754813697,0.5035609108220019,0.49643908917799806,0.48716873606309147,0.5035609108220019,0.49643908917799806,0.10069450018339826,0.11110497729342693,0.1819815873360517,0.7087303473607975,0.7198118646576162,0.5914769579762139,0.48716873606309147,0.7101048082405894,0.2898951917594106,0.7101203933130984,0.2898796066869016,0.8970809984041463,0.10291900159585365,0.5064275304185455,0.4935724695814545,0.44291781010965214,0.5570821898903479,0.42551282451863026,0.5744871754813697,0.5035609108220019,0.49643908917799806,0.05586994202047997,93.87072565982879,6.5526034068643515,949.0,995.0,46.0,91.94124087148165,6.52264023229564,947.0,997.0,50.0,93.87072565982956,6.552603406864364,951.0,999.0,48.0,93.87072565982976,6.552603406864367,948.0,1000.0,52.0,91.94124087148104,6.52264023229563,950.0,996.0,46.0,91.94124087148141,6.522640232295635,952.0,998.0,46.0,92.90598326565522,91.94124087148104,6.537699605916456,48.0,6.705969363849744,1.6464075122798396,0.0,6.705969363847885,1.6464075122862603,0.0,6.705969363831134,1.6464075122630133,8.537736462515939e-07,6.705969363847885,1.6464075122862603,0.056999999999999995,0.129,0.21736666666666665,0.9146822580645161,0.9255590583418628,0.9356805308189279,0.9310891129032258,0.9330060047765267,0.9391200628601362,,,,,,,,,,,,,,
5.0,PyMDE,0,True,0.2549666538298896,0.30780229359794514,0.47980975723359187,0.7576871298346805,0.7541004412906712,0.6895366655560091,0.6771325093477154,0.5599878267175616,0.44001217328243836,0.49329160786326515,0.5067083921367348,0.43101054213171147,0.5689894578682886,0.35606984735163083,0.6439301526483692,0.3347456073357579,0.665254392664242,0.32487662354553165,0.6751233764544684,0.3027269516417941,0.6972730483582059,0.6771325093477154,0.3027269516417941,0.6972730483582059,0.2549666538298896,0.30780229359794514,0.47980975723359187,0.7576871298346805,0.7541004412906712,0.6895366655560091,0.6771325093477154,0.5599878267175616,0.44001217328243836,0.49329160786326515,0.5067083921367348,0.43101054213171147,0.5689894578682886,0.35606984735163083,0.6439301526483692,0.3347456073357579,0.665254392664242,0.32487662354553165,0.6751233764544684,0.3027269516417941,0.6972730483582059,0.193768353643243,8.183271684609375,3.032677750195786,949.0,1.0,-948.0,9.062232588861605,3.179866519155323,947.0,11.0,-936.0,8.137514045703409,3.0245881284348526,951.0,717.0,-234.0,8.13663065049131,3.024431503319778,948.0,718.0,-230.0,9.161323013140157,3.1955559571288714,950.0,12.0,-938.0,8.190425598672537,3.0339384205037856,952.0,3.0,-949.0,8.186848641640957,8.13663065049131,3.0333082230512343,-705.8333333333334,10.968340507212226,0.20881018265675627,0.0,55.81796481214436,0.1997010311925407,0.0,1134.4804967175958,179.02907913827931,8.537736462515939e-07,55.81796481214436,179.02907913827931,0.1056,0.19453333333333334,0.2869333333333334,0.8706625,0.8746624360286591,0.8800571328793435,0.9445155241935483,0.9403099965881951,0.941670263663349,,,,,,,,,,,,,,
5.0,PyMDE,1,True,0.2497638681160342,0.2978021253651312,0.46746437270435903,0.7500415457156097,0.7480681794000534,0.6838563657675673,0.6747543126173897,0.668846184324752,0.33115381567524804,0.6074300203628977,0.3925699796371023,0.5297289177174873,0.4702710822825127,0.37328130196849046,0.6267186980315096,0.3410973020088777,0.6589026979911223,0.3281116342595967,0.6718883657404033,0.30372646456825786,0.6962735354317422,0.6747543126173897,0.30372646456825786,0.6962735354317422,0.2497638681160342,0.2978021253651312,0.46746437270435903,0.7500415457156097,0.7480681794000534,0.6838563657675673,0.6747543126173897,0.668846184324752,0.33115381567524804,0.6074300203628977,0.3925699796371023,0.5297289177174873,0.4702710822825127,0.37328130196849046,0.6267186980315096,0.3410973020088777,0.6589026979911223,0.3281116342595967,0.6718883657404033,0.30372646456825786,0.6962735354317422,0.1577589938142184,7.899480837888491,2.9817578409839887,949.0,59.0,-890.0,8.556526374274581,3.097025235915425,947.0,2.0,-945.0,7.923031667222799,2.9860525684831343,951.0,60.0,-891.0,7.923443945289857,2.9861276377335453,948.0,7.0,-941.0,7.982588462170388,2.99685663567227,950.0,8.0,-942.0,8.244491477735236,3.0434305106215396,952.0,3.0,-949.0,7.953016203730122,7.899480837888491,2.9915021103224397,-926.3333333333334,24.414915288107025,0.10524014303548708,0.0,1082.220529047793,178.2338605561668,0.0,1051.5935587592253,178.90498968839873,8.537736462515939e-07,1051.5935587592253,178.90498968839873,0.10400000000000001,0.19313333333333332,0.28800000000000003,0.8736697580645161,0.8757129307403616,0.8825240789243932,0.9412564516129033,0.9381020812009553,0.9394810197310983,,,,,,,,,,,,,,
5.0,PyMDE,2,True,0.25080629571001806,0.2902109745932754,0.44445456778808445,0.7486002619313497,0.7466336840659549,0.6817303047933713,0.6825295122503846,0.6597283007284058,0.3402716992715942,0.5984587539329352,0.40154124606706476,0.502294116861903,0.49770588313809705,0.36510824332020386,0.6348917566797961,0.341643611549215,0.658356388450785,0.3312820518616446,0.6687179481383554,0.30106644393540105,0.698933556064599,0.6825295122503846,0.30106644393540105,0.698933556064599,0.25080629571001806,0.2902109745932754,0.44445456778808445,0.7486002619313497,0.7466336840659549,0.6817303047933713,0.6825295122503846,0.6597283007284058,0.3402716992715942,0.5984587539329352,0.40154124606706476,0.502294116861903,0.49770588313809705,0.36510824332020386,0.6348917566797961,0.341643611549215,0.658356388450785,0.3312820518616446,0.6687179481383554,0.30106644393540105,0.698933556064599,0.10884031961148732,8.079389471023946,3.0142462780754773,949.0,2.0,-947.0,8.211598043189172,3.0376630094130945,947.0,44.0,-903.0,8.421283935495188,3.0740402078948446,951.0,45.0,-906.0,7.8897653350297725,2.9799823908567937,948.0,5.0,-943.0,7.945952041126459,2.9902200858702823,950.0,6.0,-944.0,8.79921633950391,3.1373750426755067,952.0,1.0,-951.0,8.145493757106559,7.8897653350297725,3.0260021535498773,-932.3333333333334,27.94904196017347,0.18514547248587654,0.0,1084.4509132740648,178.31765651962723,0.0,1080.37959016634,178.4305584650099,8.537736462515939e-07,1080.37959016634,178.4305584650099,0.0954,0.18686666666666665,0.28323333333333334,0.8807185483870967,0.8847423404981235,0.8913683953204121,0.9440550403225807,0.9392196519959058,0.9404245503754147,,,,,,,,,,,,,,
5.0,PCC,0,True,0.21303339638914828,0.2601290293592904,0.4310344707876374,0.8003138745569974,0.8045111766756815,0.725549994307151,0.7011497866983488,0.8712551367546149,0.12874486324538514,0.7639767624760199,0.23602323752398013,0.7167149476638993,0.2832850523361007,0.35728463094280144,0.6427153690571985,0.2801077423934188,0.7198922576065812,0.2578778643317306,0.7421221356682695,0.2643106082710737,0.7356893917289262,0.7011497866983488,0.2643106082710737,0.7356893917289262,0.21303339638914828,0.2601290293592904,0.4310344707876374,0.8003138745569974,0.8045111766756815,0.725549994307151,0.7011497866983488,0.8712551367546149,0.12874486324538514,0.7639767624760199,0.23602323752398013,0.7167149476638993,0.2832850523361007,0.35728463094280144,0.6427153690571985,0.2801077423934188,0.7198922576065812,0.2578778643317306,0.7421221356682695,0.2643106082710737,0.7356893917289262,0.14403369244468395,49.30001648971065,5.623516224038618,949.0,5.0,-944.0,51.108534864975155,5.675492328891661,947.0,3.0,-944.0,50.78355604715449,5.6662895161029905,951.0,4.0,-947.0,49.7748569858141,5.637345265656783,948.0,1.0,-947.0,49.75714501280142,5.636831803144498,950.0,6.0,-944.0,50.926230593731695,5.670337032131028,952.0,2.0,-950.0,50.279206516484294,49.30001648971065,5.651889976870006,-946.0,3758.955408455774,76.94430224784972,0.0,3989.00948249556,82.51275402174558,0.0,168.36069122730197,2.9576428921264517,8.537736462515939e-07,3758.955408455774,82.51275402174558,0.0982,0.19533333333333333,0.2939,0.9334282258064516,0.9383310133060389,0.9458340143181422,0.9523739919354839,0.950670965540771,0.9544912868866772,,,,,,,,,,,,,,
5.0,PCC,1,True,0.21653815942478485,0.25933477236693264,0.4384843056242327,0.8007421164485127,0.7962284559072982,0.7100410599223538,0.6851395678405549,0.9231394919422464,0.07686050805775357,0.8363356117460792,0.16366438825392082,0.7367594047958712,0.2632405952041288,0.3594271326513283,0.6405728673486717,0.28108582131979215,0.7189141786802078,0.25874423937894786,0.7412557606210521,0.26629388851447316,0.7337061114855268,0.6851395678405549,0.26629388851447316,0.7337061114855268,0.21653815942478485,0.25933477236693264,0.4384843056242327,0.8007421164485127,0.7962284559072982,0.7100410599223538,0.6851395678405549,0.9231394919422464,0.07686050805775357,0.8363356117460792,0.16366438825392082,0.7367594047958712,0.2632405952041288,0.3594271326513283,0.6405728673486717,0.28108582131979215,0.7189141786802078,0.25874423937894786,0.7412557606210521,0.26629388851447316,0.7337061114855268,0.1139055327410319,53.57009285645984,5.743355891662444,949.0,1.0,-948.0,54.79238173132902,5.7759034113857,947.0,3.0,-944.0,54.227790101593655,5.760960473530472,951.0,4.0,-947.0,54.925090310492166,5.779393431686885,948.0,5.0,-943.0,56.24322855467917,5.813607507330081,950.0,6.0,-944.0,54.05320887345692,5.756308361106442,952.0,2.0,-950.0,54.510085916461335,53.57009285645984,5.768451289096435,-946.0,2982.7132354147207,53.57060921717232,0.0,3772.2368964799252,69.52716511954395,0.0,6558.703630588973,166.23227403746984,8.537736462515939e-07,3772.2368964799252,166.23227403746984,0.1038,0.19233333333333333,0.2937666666666667,0.9329965725806452,0.9379546229955646,0.9456731272917758,0.9523852822580645,0.9505465711361311,0.9546612537104942,,,,,,,,,,,,,,
5.0,PCC,2,True,0.21147301668898844,0.26293275460961374,0.43593938403700466,0.8018612641334087,0.8007098228061954,0.7175048143904063,0.7024639157121595,0.8610588059516582,0.13894119404834182,0.7512648950214911,0.24873510497850893,0.702157453452149,0.29784254654785103,0.35533231065967275,0.6446676893403273,0.279424643474235,0.720575356525765,0.257650911722274,0.7423490882777259,0.26204749681086037,0.7379525031891396,0.7024639157121595,0.26204749681086037,0.7379525031891396,0.21147301668898844,0.26293275460961374,0.43593938403700466,0.8018612641334087,0.8007098228061954,0.7175048143904063,0.7024639157121595,0.8610588059516582,0.13894119404834182,0.7512648950214911,0.24873510497850893,0.702157453452149,0.29784254654785103,0.35533231065967275,0.6446676893403273,0.279424643474235,0.720575356525765,0.257650911722274,0.7423490882777259,0.26204749681086037,0.7379525031891396,0.15102063714471778,44.82017827429317,5.486076482132081,949.0,1.0,-948.0,45.334965145406414,5.5025522706354115,947.0,5.0,-942.0,45.280973535483966,5.500833071160432,951.0,3.0,-948.0,45.14528879081546,5.496503535688462,948.0,6.0,-942.0,45.09643460738016,5.494941471215393,950.0,4.0,-946.0,45.89072055930086,5.520130554484981,952.0,2.0,-950.0,45.21313116314971,44.82017827429317,5.498669927543703,-946.0,3523.9762098905862,78.65096664080042,0.0,75.69057022041251,1.0612886263441879,0.0,3367.392662831453,74.68873861130889,8.537736462515939e-07,3367.392662831453,78.65096664080042,0.099,0.19466666666666665,0.30206666666666665,0.9329405241935484,0.9389008529512112,0.9470243408416273,0.9537104838709678,0.9516627772091436,0.9553710494150515,,,,,,,,,,,,,,
5.0,t-SNE,0,True,0.35358570122000144,0.37217167338392715,0.4972944388438251,0.8125006962624656,0.7565424459331624,0.6151963735003818,0.5135271811306011,0.4874071599406491,0.5125928400593509,0.43638297582075736,0.5636170241792426,0.4212351427891813,0.5787648572108187,0.3053076058940806,0.6946923941059193,0.2751795104114259,0.7248204895885741,0.26751465497094945,0.7324853450290505,0.3876126576444921,0.612387342355508,0.5135271811306011,0.3876126576444921,0.612387342355508,0.35358570122000144,0.37217167338392715,0.4972944388438251,0.8125006962624656,0.7565424459331624,0.6151963735003818,0.5135271811306011,0.4874071599406491,0.5125928400593509,0.43638297582075736,0.5636170241792426,0.4212351427891813,0.5787648572108187,0.3053076058940806,0.6946923941059193,0.2751795104114259,0.7248204895885741,0.26751465497094945,0.7324853450290505,0.3876126576444921,0.612387342355508,0.06962163492218316,0.7977996697080864,-0.32590156874306386,949.0,999.0,50.0,0.6594682389217218,-0.6006249163105094,947.0,995.0,48.0,0.9545759180269543,-0.06706815424554888,951.0,997.0,46.0,0.672370589763533,-0.5726714740168163,948.0,996.0,48.0,0.782497303305151,-0.35384231474624606,950.0,1000.0,50.0,0.9362686589572979,-0.09500552946879282,952.0,998.0,46.0,0.7901484865066186,0.6594682389217218,-0.3398043015760384,48.0,0.00024846219333988134,0.00026309807560992123,0.0,0.00028855545003731743,9.341703936709773e-05,0.0,0.00010775638960921233,4.00455336570039e-06,8.537736462515939e-07,0.00024846219333988134,0.00026309807560992123,0.47359999999999997,0.4419333333333333,0.46793333333333337,0.9825016129032258,0.9721299215284885,0.9690206041557534,0.9761989919354839,0.9672500170590242,0.9655415400733368,,,,,,,,,,,,,,
5.0,t-SNE,1,True,0.34607230051417937,0.3645119605710585,0.4938546926098947,0.8109237500546337,0.7545118609928128,0.6131813118424807,0.5037173758416305,0.48647839041486385,0.5135216095851362,0.43774614580770604,0.5622538541922939,0.427493777753126,0.572506222246874,0.3056371823411385,0.6943628176588614,0.2797082498244176,0.7202917501755823,0.2751114402853185,0.7248885597146815,0.39722488203057116,0.6027751179694288,0.5037173758416305,0.39722488203057116,0.6027751179694288,0.34607230051417937,0.3645119605710585,0.4938546926098947,0.8109237500546337,0.7545118609928128,0.6131813118424807,0.5037173758416305,0.48647839041486385,0.5135216095851362,0.43774614580770604,0.5622538541922939,0.427493777753126,0.572506222246874,0.3056371823411385,0.6943628176588614,0.2797082498244176,0.7202917501755823,0.2751114402853185,0.7248885597146815,0.39722488203057116,0.6027751179694288,0.07254436190349708,0.6953476397741956,-0.5241936598064939,949.0,997.0,48.0,0.6439578983748852,-0.6349617260991648,947.0,995.0,48.0,0.7610713534043496,-0.39389637653714143,951.0,999.0,48.0,0.656547124220656,-0.6070295294058856,948.0,996.0,48.0,0.6820072415317638,-0.552141037065335,950.0,998.0,48.0,0.7464716063659538,-0.4218407094559926,952.0,1000.0,48.0,0.6886774406529796,0.6439578983748852,-0.538099676157528,48.0,4.3389961297926434e-05,1.823161606110081e-05,0.0,0.0006790770722189279,0.0011957736190539743,0.0,0.0005035083237319858,4.7689200557205877e-05,8.537736462515939e-07,0.0005035083237319858,0.0011957736190539743,0.47800000000000004,0.44566666666666666,0.46573333333333333,0.9841739919354838,0.9735204367110202,0.9692376462371224,0.97546875,0.9667851927669737,0.9647352191374192,,,,,,,,,,,,,,
5.0,t-SNE,2,True,0.34374087901812167,0.36732764681874763,0.49064465054391615,0.8108728497137291,0.7585396125679075,0.6139721612332378,0.4989571045559099,0.48799744283755425,0.5120025571624458,0.4373675185776702,0.5626324814223298,0.4351803415567892,0.5648196584432108,0.3182350145350189,0.6817649854649811,0.2904774949767618,0.7095225050232382,0.28457948567330543,0.7154205143266945,0.4016644656842465,0.5983355343157535,0.4989571045559099,0.4016644656842465,0.5983355343157535,0.34374087901812167,0.36732764681874763,0.49064465054391615,0.8108728497137291,0.7585396125679075,0.6139721612332378,0.4989571045559099,0.48799744283755425,0.5120025571624458,0.4373675185776702,0.5626324814223298,0.4351803415567892,0.5648196584432108,0.3182350145350189,0.6817649854649811,0.2904774949767618,0.7095225050232382,0.28457948567330543,0.7154205143266945,0.4016644656842465,0.5983355343157535,0.0516579053456345,0.681636474820797,-0.552925557687555,949.0,999.0,50.0,0.5699396726323096,-0.8111188749086697,947.0,995.0,48.0,0.6986719169634045,-0.5173129424117188,951.0,997.0,46.0,0.5811040154550509,-0.7831316711025588,948.0,996.0,48.0,0.6685567646575852,-0.5808780355212595,950.0,1000.0,50.0,0.6852635466413723,-0.5452691516186502,952.0,998.0,46.0,0.6750966197391911,0.5699396726323096,-0.5668340996229069,48.0,0.0003366092248534028,0.00018464816701336016,0.0,0.0009016727904203809,0.0005391653244387277,0.0,0.0002083927214675442,1.0560596771592162e-05,8.537736462515939e-07,0.0003366092248534028,0.0005391653244387277,0.4824,0.44793333333333335,0.46606666666666663,0.9846421370967742,0.9732565677243261,0.9690484721494674,0.9773695564516129,0.9670238826339134,0.9653444735463593,,,,,,,,,,,,,,
5.0,UMAP,0,True,0.30746241656593454,0.32250925702706207,0.4141414366625639,0.7865062694611409,0.7448522100219396,0.5953533437188199,0.4649590290939454,0.47832531890460783,0.5216746810953922,0.43821847021829774,0.5617815297817023,0.7034298360193099,0.29657016398069014,0.38222421074332036,0.6177757892566796,0.31947212171073536,0.6805278782892646,0.30228878153810496,0.697711218461895,0.4110071042030632,0.5889928957969368,0.4649590290939454,0.4110071042030632,0.5889928957969368,0.30746241656593454,0.32250925702706207,0.4141414366625639,0.7865062694611409,0.7448522100219396,0.5953533437188199,0.4649590290939454,0.47832531890460783,0.5216746810953922,0.43821847021829774,0.5617815297817023,0.7034298360193099,0.29657016398069014,0.38222421074332036,0.6177757892566796,0.31947212171073536,0.6805278782892646,0.30228878153810496,0.697711218461895,0.4110071042030632,0.5889928957969368,0.015582026225615771,0.19402282497857587,-2.365701712854339,949.0,945.0,-4.0,0.21783769523941743,-2.198674471275924,947.0,465.0,-482.0,0.2756188439598142,-1.8592535669394905,951.0,431.0,-520.0,0.24298557207619823,-2.041057442422903,948.0,390.0,-558.0,0.1825318424698183,-2.453779932450527,950.0,946.0,-4.0,0.25829669593648436,-1.952898905889584,952.0,432.0,-520.0,0.2304116336578078,0.1825318424698183,-2.1177145335033796,-348.0,1.7189004459756365,0.6146762101274462,0.0,1.852943296669728,0.19247350148471656,0.0,0.49225731192603905,0.010993429317126005,8.537736462515939e-07,1.7189004459756365,0.6146762101274462,0.2718,0.3654,0.4217333333333333,0.9582647177419354,0.9591364039576936,0.9612195914091147,0.9762457661290322,0.9669555100648243,0.9637056050288109,,,,,,,,,,,,,,
5.0,UMAP,1,True,0.3080297766534951,0.3197866489378802,0.4055771894831153,0.7843067087037836,0.7443382132703232,0.5916298559765105,0.4601826292293242,0.4807878329647409,0.5192121670352591,0.43992535782932085,0.5600746421706791,0.7115859124229246,0.28841408757707543,0.39165934221018933,0.6083406577898107,0.3278938754086787,0.6721061245913214,0.31102964729269894,0.688970352707301,0.4145959920374033,0.5854040079625966,0.4601826292293242,0.4145959920374033,0.5854040079625966,0.3080297766534951,0.3197866489378802,0.4055771894831153,0.7843067087037836,0.7443382132703232,0.5916298559765105,0.4601826292293242,0.4807878329647409,0.5192121670352591,0.43992535782932085,0.5600746421706791,0.7115859124229246,0.28841408757707543,0.39165934221018933,0.6083406577898107,0.3278938754086787,0.6721061245913214,0.31102964729269894,0.688970352707301,0.4145959920374033,0.5854040079625966,-0.014549381434697127,0.15696291980743396,-2.671504311109228,949.0,955.0,6.0,0.27625404223984373,-1.8559325202413544,947.0,598.0,-349.0,0.1648253550583278,-2.6009899057445787,951.0,849.0,-102.0,0.25745809357219535,-1.9575904708077991,948.0,599.0,-349.0,0.15490231954524444,-2.6905693473294985,950.0,956.0,6.0,0.1718696109930776,-2.5406136166525912,952.0,714.0,-238.0,0.16834748302570268,0.15490231954524444,-2.570485943389056,-171.0,1.0035481459136226,0.2514923373858504,0.0,1.276393769233674,0.05762317863068837,0.0,0.37730494235073336,0.06828330884366429,8.537736462515939e-07,1.0035481459136226,0.2514923373858504,0.2746,0.3644,0.4188,0.9581332661290323,0.9585729785056295,0.9604026890169373,0.9755383064516129,0.9660930058000682,0.9632925440894011,,,,,,,,,,,,,,
